source,kind,id,category,adqa,clip_top3,word_count,sentence_count,experience_severity,anticipation_spoiler,frame_dump_list,uncertain_inference,timing_sequence,snippet
vatex,crowd_caption,M-LPmN8mEIw_000042_000052#cap3,Sports,,,13,1,0,0,0,0,0,a group of kids talking while one kid is throwing a shot put.
vatex,crowd_caption,M-LPmN8mEIw_000042_000052#cap4,Sports,,,18,1,0,0,0,0,0,A kid standing on the shot put circle attempts to thrust the ball as far as he can.
vatex,crowd_caption,M-LPmN8mEIw_000042_000052#cap5,Sports,,,15,1,0,0,0,0,0,A young boy performs a shot put throw in front of a small audience outside.
vatex,crowd_caption,M-LPmN8mEIw_000042_000052#cap6,Sports,,,11,1,0,0,0,0,0,"People are in a field, and man throws a shot put."
vatex,crowd_caption,M-LPmN8mEIw_000042_000052#cap7,Sports,,,14,1,0,0,0,0,0,A group of guys are outside while one throws a ball down a line.
vatex,crowd_caption,M-LPmN8mEIw_000042_000052#cap8,Sports,,,15,1,0,0,0,0,0,A group of boys throwing a steel ball in to the air while others watch.
vatex,crowd_caption,M-LPmN8mEIw_000042_000052#cap9,Sports,,,19,1,1,0,0,0,1,A group of boys are standing around in a field and then one boy screams and throws a ball.
videoa11y,professional_ad,-AvjZ4eRgRM_000049_000059,Sports,,,63,3,0,0,0,0,0,"On a grassy soccer field, a young man in a white sweatshirt and black shorts practices juggling a soccer ball. He skillfully balances and kicks the ball with his feet, attempting various tricks to keep it in the air. The"
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap0,Sports,,,15,1,0,0,0,0,0,A man is having some trouble juggling a soccer ball outside on a field alone.
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap1,Sports,,,12,1,0,0,0,0,0,"On a soccer field, a young man practices dribbling a soccer ball."
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap2,Sports,,,10,1,0,0,0,0,0,A young man is doing tricks with a soccer ball.
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap3,Sports,,,14,1,0,0,0,0,0,On a field someone is balancing and kicking a soccer ball with their foot.
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap4,Sports,,,15,1,0,0,0,0,0,A young male performs tricks with a soccer ball by stalling it on his feet.
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap5,Sports,,,14,1,0,0,0,0,0,A boy in a white sweatshirt is bouncing a soccer ball off his foot.
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap6,Sports,,,19,1,0,0,0,0,0,"A boy plays with a football, tries to keep it in the air and catches it on his foot"
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap7,Sports,,,15,1,0,0,0,0,0,A guy with white top and black bottom is kicking the football on the grass
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap8,Sports,,,14,1,0,0,0,0,0,A person practicing there kicking on a soccer ball outside while some one watches.
vatex,crowd_caption,-AvjZ4eRgRM_000049_000059#cap9,Sports,,,15,1,0,0,0,0,0,"The man is in the middle of the soccer field, juggling the soccer ball alone."
videoa11y,professional_ad,eObAwBg6WMs_000010_000020,Food & Cooking,,,68,5,0,0,0,0,0,"In a kitchen, a person is preparing poached eggs. They carefully pour raw eggs into metal rings placed in a large skillet filled with simmering water. The eggs are contained within the rings, ensuring they cook into a ne"
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap0,Food & Cooking,,,11,1,0,0,0,0,0,A person is poaching eggs in a skillet on a stove.
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap1,Food & Cooking,,,11,1,0,0,0,0,0,A person pours egg white and the yolk into boiling water.
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap2,Food & Cooking,,,14,1,0,0,0,0,0,A person is pouring eggs into round rings in water to make poached eggs.
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap3,Food & Cooking,,,12,1,0,0,0,0,0,A person pours an egg into some heated water on a pan.
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap4,Food & Cooking,,,17,1,0,0,0,0,0,A person's hand pouring raw egg into a steel ring in a frying pan filled with water.
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap5,Food & Cooking,,,14,1,0,0,0,0,0,Three eggs are being cooked in metal rings to give a perfect circle shape.
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap6,Food & Cooking,,,15,1,0,0,0,0,0,a person is putting an egg into warm water to make a soft boiled egg.
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap7,Food & Cooking,,,15,1,0,0,0,0,0,A person is standing at the stove and making poach eggs in mason jar tops
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap8,Food & Cooking,,,10,1,0,0,0,0,0,An egg is poured into the lid of a jar.
vatex,crowd_caption,eObAwBg6WMs_000010_000020#cap9,Food & Cooking,,,10,2,0,0,0,0,0,A person is .making poached eggs in a canning lid.
videoa11y,professional_ad,_BDsmeWJIyg_001170_001180,Pets & Animals,,,45,3,0,0,0,0,0,"In a bathroom, a woman is giving a bath to a small, long-haired dog. She gently massages the dog's wet fur, showing its length and texture. The dog stands calmly in the tub as she carefully untangles its matted hair, dem"
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap0,Pets & Animals,,,14,1,0,0,0,0,0,A girl is making a video in a foreign language while petting her dog.
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap1,Pets & Animals,,,10,1,0,0,0,0,0,A woman in a bathroom gives a dog a bath
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap2,Pets & Animals,,,12,1,0,0,0,0,0,A lady shows us her dog's wet fur whilst in the shower.
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap3,Pets & Animals,,,15,1,0,0,0,0,0,A woman bathes a long-haired small dog as she grasps at the dog's fur.
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap4,Pets & Animals,,,17,1,0,0,0,0,0,"A woman is giving a dog a bath, and strands of it's hair to show the length."
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap5,Pets & Animals,,,11,1,0,0,0,0,0,A woman shows matting in a dog's fur during a bath.
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap6,Pets & Animals,,,23,1,1,0,0,0,1,a woman and her dog are in a shower and the woman is showing the wet hair of the dog after the shower
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap7,Pets & Animals,,,13,1,0,0,0,0,0,A woman giving her puppy a bath and showing the puppy's matted hair.
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap8,Pets & Animals,,,14,1,1,0,0,0,1,A girl shows how bad the little dog hair is tangles after getting wet.
vatex,crowd_caption,_BDsmeWJIyg_001170_001180#cap9,Pets & Animals,,,13,1,0,0,0,0,0,A woman is giving a small dog a bath in the bath tub.
videoa11y,professional_ad,wywuio4R1LY_000053_000063,How-to & Instructional,,,49,4,0,0,0,0,0,"Inside a room, a man uses a heat gun to carefully lift a floor tile. The heat softens the adhesive, allowing him to peel the tile away smoothly. Nearby, a tool lies on the floor, ready for use. The process is methodical,"
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap0,How-to & Instructional,,,22,1,0,0,0,0,0,"Inside a building, a man removing a floor tile with a heat gun provides advice on how to carry out the task."
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap1,How-to & Instructional,,,12,1,0,0,0,0,0,A man uses a heating tool to loosen tiles from the floor.
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap2,How-to & Instructional,,,15,1,0,0,0,0,0,Someone uses a heat gun to soften the glue in order to remove floor tiling.
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap3,How-to & Instructional,,,20,1,0,0,0,0,0,A person is using a heat gun to melt the glue and peel a laminate floor tile off the floor.
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap4,How-to & Instructional,,,10,1,0,0,0,0,0,A person lays tiles down indoors using a heating tool.
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap5,How-to & Instructional,,,18,1,0,0,0,0,0,A person is using a special device to heat up a panel on the floor to remove it
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap6,How-to & Instructional,,,18,1,1,0,0,0,1,A man is using a dryer to dry a tile before he finally lays it on the floor.
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap7,How-to & Instructional,,,16,1,0,0,0,0,0,A man with a heat gun is removing vinyl flooring from a floor tile by tile.
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap8,How-to & Instructional,,,18,1,0,0,0,0,0,A man working on a floor uses a powerful heat gun to help stick paneling to a floor.
vatex,crowd_caption,wywuio4R1LY_000053_000063#cap9,How-to & Instructional,,,12,1,0,0,0,0,0,One man fix the sheet on the floor with an electric smoother
videoa11y,professional_ad,lbTlB0ufRR4_000005_000015,Health & Wellness,,,50,3,0,0,0,0,0,"In a cozy living room, a woman in a gray tank top stands with a pair of blue dumbbells. She demonstrates a front arm lift exercise, raising the weights from her thighs to shoulder height while explaining the proper form."
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap0,Health & Wellness,,,16,1,0,0,0,0,0,A woman is in her living explaining and demonstrating how to do a specific arm exercise.
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap1,Health & Wellness,,,16,1,0,0,0,0,0,A woman in a gray tank top with weights is demonstrating an exercise using the weights.
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap2,Health & Wellness,,,11,1,0,0,0,0,0,a woman demonstrates proper form of a excercise move using weights
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap3,Health & Wellness,,,17,1,1,0,0,0,1,A fit girl is holding light weights in front of her before raising them to shoulder height.
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap4,Health & Wellness,,,10,1,0,0,0,0,0,A young woman is talking and doing exercises with dumbbells.
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap5,Health & Wellness,,,13,1,0,0,0,0,0,A woman is talking and showing how to properly do dumbbell front lifts.
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap6,Health & Wellness,,,15,1,0,0,0,0,0,A woman is teaching the audience how to lift up two weights up and down.
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap7,Health & Wellness,,,22,1,0,0,0,0,0,"Woman holds weights in each hand, holds weights in front of hips, lifts weights to head, and lowers weights back to hips."
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap8,Health & Wellness,,,11,1,0,0,0,0,0,Girl in a living room holding dumbbells talking about shoulder shrugs.
vatex,crowd_caption,lbTlB0ufRR4_000005_000015#cap9,Health & Wellness,,,22,1,0,0,0,0,0,"A young women, using a dumbbell in each hand is demonstrating a straight arm lift with the bells resting on her thighs."
videoa11y,professional_ad,aGPn6fXtWNs_000045_000055,How-to & Instructional,,,42,3,1,0,0,0,1,"A young person sits at a kitchen table, wearing a white shirt. They carefully place a cap on a contact lens container after putting in their contact lenses. The person blinks repeatedly, adjusting to the lenses, and then"
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap0,How-to & Instructional,,,15,1,1,0,0,0,1,A person was looking down and then put the cap on the contact lens container.
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap1,How-to & Instructional,,,16,1,0,0,0,0,0,A person is sitting on a table and putting on their contact lenses in their eyes
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap2,How-to & Instructional,,,15,1,0,0,0,0,0,A woman puts a plastic cap onto a plastic object and reaches towards the camera.
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap3,How-to & Instructional,,,9,1,0,0,0,0,0,A teen records himself putting in  soft contact lenses.
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap4,How-to & Instructional,,,10,1,0,0,0,0,0,A guy putting on his eye contacts in the kitchen
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap5,How-to & Instructional,,,15,1,0,0,0,0,0,A young man blinks his eye as he replaces the lid on a contact case.
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap6,How-to & Instructional,,,16,1,1,1,0,0,0,A young man has just put a contact in his eye and starts to blink repeatedly.
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap7,How-to & Instructional,,,17,1,0,0,0,0,0,A person with round stubs on their ears is sitting at a table putting their contacts on.
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap8,How-to & Instructional,,,14,1,0,0,0,0,0,A young guy in a white shirt is frowning and looking at the camera.
vatex,crowd_caption,aGPn6fXtWNs_000045_000055#cap9,How-to & Instructional,,,12,1,0,0,0,0,0,A teenage boy blinks repeatedly and closes up a contact carrying case
videoa11y,professional_ad,h8EwOpCWSIk_000035_000045,News & Politics,,,65,4,1,0,1,0,0,"In a school hallway lined with lockers, a teenage boy in a red shirt holds a microphone, reporting on jaywalking. He interviews fellow students about the topic. The scene shifts to a busy street where students are seen c"
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap0,News & Politics,,,11,1,0,0,0,0,0,The video shows a boy doing a news story on jaywalking.
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap1,News & Politics,,,12,1,0,0,0,0,0,A young male student is interviewing other students at school about jaywalking.
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap2,News & Politics,,,12,1,0,0,0,0,0,Young man wearing red shirt interviewing another young person at a school.
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap3,News & Politics,,,14,1,0,0,0,0,0,a young man speaking into a microphone in the middle of a school hallway
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap4,News & Politics,,,12,1,0,0,0,0,0,A school news program features a teenage boy as the lead anchor
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap5,News & Politics,,,10,1,0,0,0,0,0,A boy near lockers talks into a microphone about jaywalking.
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap6,News & Politics,,,12,1,0,0,0,0,0,A boy is standing in the school interviewing a girl about jaywalking.
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap7,News & Politics,,,20,1,1,0,0,0,1,at a school a student is talking to the camera and then cars are shown driving around in a street
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap8,News & Politics,,,14,1,1,0,0,0,1,A teenage boy talks into a microphone and then clips are shown of jaywalkers.
vatex,crowd_caption,h8EwOpCWSIk_000035_000045#cap9,News & Politics,,,26,1,1,0,0,0,1,"A young man is talking on a microphone to the camera, before and after a scene of kids jay-walking in front of cars is shown."
videoa11y,professional_ad,d2ZHi3wnpiM_000038_000048,Music,,,42,3,1,0,0,0,1,"In a dimly lit room, a young man stands in front of a television, beatboxing energetically. He bounces slightly to the rhythm, creating a variety of sounds with his mouth. Occasionally, he pauses to smile at the camera b"
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap0,Music,,,14,1,0,0,0,0,0,A boy is making sounds with his mouth to go to the music beats.
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap1,Music,,,12,1,0,0,0,0,0,Man beat boxing and doing dance moves in front of a TV.
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap2,Music,,,14,1,1,0,0,0,1,"A man stands in a room and beat boxes, and then says ""beat box"""
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap3,Music,,,17,1,0,0,0,0,0,A guy bounces up and down and beat boxes as he stands in front of a tv.
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap4,Music,,,14,1,0,0,0,0,0,A young man is bouncing up and down while making noises with his mouth.
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap5,Music,,,13,1,0,0,0,0,0,A man bops up and down and makes a noise with his mouth.
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap6,Music,,,12,1,0,0,0,0,0,a man is beat boxing while he is making noises and talks.
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap7,Music,,,24,1,1,0,0,0,1,A man bounces up and down while he beat boxes with his mouth before he stops and smiles at the camera and starts again.
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap8,Music,,,16,1,0,0,0,0,0,A man standing in a room in front of a television make noises with his mouth.
vatex,crowd_caption,d2ZHi3wnpiM_000038_000048#cap9,Music,,,15,1,0,0,0,0,0,Man bouncing and singing while standing in front of a television in a living room.
videoa11y,professional_ad,98SISSDIh-o_000012_000022,Sports,,,54,3,0,0,0,0,0,"On a sunny day, a group of young girls in red uniforms practice field hockey on a large outdoor field. They engage in various drills, guided by their coach, focusing on improving their skills. The girls move swiftly acro"
vatex,crowd_caption,98SISSDIh-o_000012_000022#cap0,Sports,,,13,1,0,0,0,0,0,A girls field hockey team does practice drills together on a large field.
vatex,crowd_caption,98SISSDIh-o_000012_000022#cap1,Sports,,,15,1,0,0,0,0,0,A group of girls are on the field and playing a game of field hockey.
vatex,crowd_caption,98SISSDIh-o_000012_000022#cap2,Sports,,,12,1,0,0,0,0,0,"Several girls, in pink uniforms, are practicing for a field hockey game."
vatex,crowd_caption,98SISSDIh-o_000012_000022#cap3,Sports,,,18,1,0,0,0,0,0,The group of girls are participating in a practice game for field hockey a while wearing their uniforms
vatex,crowd_caption,98SISSDIh-o_000012_000022#cap4,Sports,,,11,1,0,0,0,0,0,Young girls in red practice field hockey outside in a field
vatex,crowd_caption,98SISSDIh-o_000012_000022#cap5,Sports,,,11,1,0,0,0,0,0,A group of kids are in a field playing field hockey.
vatex,crowd_caption,98SISSDIh-o_000012_000022#cap6,Sports,,,10,1,0,0,0,0,0,Girls are practicing field hockey with different types of drills.
vatex,crowd_caption,98SISSDIh-o_000012_000022#cap7,Sports,,,10,1,0,0,0,0,0,A group of girls are practicing their field hockey moves.
