name,kind,best_target,best_auc,tier_gt_rho,auc_ensemble_violation,auc_critical_miss,auc_judge_disagree,auc_gt_dispute,auc_low_margin,metric_a,metric_b,blend
"pair:disc:product(clip_norm,need_peak_t)|disc:spread_over_read(clip_top3)|abs_diff",pair,auc_critical_miss,0.8,0.573830659539927,0.6888888888888889,0.8,0.78125,0.59375,0.375,"disc:product(clip_norm,need_peak_t)",disc:spread_over_read(clip_top3),abs_diff
"pair:disc:std_ratio(clip_top3,crit_w)|disc:spread_over_read(clip_top3)|mean_mm",pair,auc_critical_miss,0.8,-0.12193901515223447,0.35555555555555557,0.8,0.5,0.78125,0.75,"disc:std_ratio(clip_top3,crit_w)",disc:spread_over_read(clip_top3),mean_mm
pair:ensemble_v4_minmax50|disc:peak_over_words|harmonic,pair,auc_ensemble_violation,0.8,0.1900735195349897,0.8,0.6222222222222222,0.65625,0.59375,0.48214285714285715,ensemble_v4_minmax50,disc:peak_over_words,harmonic
"pair:disc:lex_spread_proxy|disc:diff(clip_mean,words)|max",pair,auc_ensemble_violation,0.8,-0.0932489814634739,0.8,0.15555555555555556,0.40625,0.375,0.49107142857142855,disc:lex_spread_proxy,"disc:diff(clip_mean,words)",max
pair:disc:peak_over_words|novel:rank_chaos|mean_mm,pair,auc_ensemble_violation,0.8,-0.10938646947479858,0.8,0.6222222222222222,0.5625,0.625,0.21428571428571427,disc:peak_over_words,novel:rank_chaos,mean_mm
pair:disc:peak_over_words|novel:saturation_ratio|harmonic,pair,auc_ensemble_violation,0.8,0.21740752579294678,0.8,0.18888888888888888,0.59375,0.171875,0.5357142857142857,disc:peak_over_words,novel:saturation_ratio,harmonic
"pair:disc:std_ratio(clip_top3,crit_w)|disc:diff(story_recall,speech_mean)|harmonic",pair,auc_critical_miss,0.8,0.3837308418607554,0.26666666666666666,0.8,0.5,0.6875,0.7857142857142857,"disc:std_ratio(clip_top3,crit_w)","disc:diff(story_recall,speech_mean)",harmonic
"pair:disc:diff(need_mean,speech_mean)|disc:diff(need_peak_t,lex_purity)|abs_diff",pair,auc_critical_miss,0.8,-0.11148035283934543,0.5555555555555556,0.8,0.78125,0.53125,0.23214285714285715,"disc:diff(need_mean,speech_mean)","disc:diff(need_peak_t,lex_purity)",abs_diff
pair:disc:peak_over_words|novel:saturation_ratio|product,pair,auc_ensemble_violation,0.8,0.22043970885839934,0.8,0.1,0.46875,0.203125,0.48214285714285715,disc:peak_over_words,novel:saturation_ratio,product
pair:disc:peak_over_words|novel:audio_leakage|harmonic,pair,auc_ensemble_violation,0.8,-0.22235938057172172,0.8,0.6222222222222222,0.65625,0.59375,0.48214285714285715,disc:peak_over_words,novel:audio_leakage,harmonic
"pair:disc:product(need_mean,n_ext)|disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|product",pair,auc_critical_miss,0.8,0.0,0.5777777777777777,0.8,0.6875,0.625,0.7678571428571429,"disc:product(need_mean,n_ext)","disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr",product
"pair:disc:peak_over_words|disc:std_ratio(adqa_v4_score,clip_top3)|product",pair,auc_ensemble_violation,0.8,-0.19070981142162294,0.8,0.12222222222222222,0.5625,0.140625,0.3392857142857143,disc:peak_over_words,"disc:std_ratio(adqa_v4_score,clip_top3)",product
pair:disc:lex_x_gain|disc:need_skew_x_clip|abs_diff,pair,auc_ensemble_violation,0.8,-0.5307599705557081,0.8,0.5111111111111111,0.375,0.5,0.375,disc:lex_x_gain,disc:need_skew_x_clip,abs_diff
"pair:disc:peak_over_words|disc:ratio(adqa_v4_score,crit_w)|product",pair,auc_ensemble_violation,0.8,0.1173315782326745,0.8,0.6,0.6875,0.59375,0.42857142857142855,disc:peak_over_words,"disc:ratio(adqa_v4_score,crit_w)",product
pair:disc:cond_lex_inversion|novel:visual_lexicon_purity|harmonic,pair,auc_ensemble_violation,0.8,0.4603303257514112,0.8,0.5555555555555556,0.625,0.46875,0.17857142857142858,disc:cond_lex_inversion,novel:visual_lexicon_purity,harmonic
"pair:disc:ratio(adqa_v4_score,vt_consistency)|disc:spread_diff(crit_w,gain_vs_cross)|mean_mm",pair,auc_ensemble_violation,0.8,0.03377585531765843,0.8,0.5111111111111111,0.46875,0.5625,0.41964285714285715,"disc:ratio(adqa_v4_score,vt_consistency)","disc:spread_diff(crit_w,gain_vs_cross)",mean_mm
"pair:disc:peak_over_words|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|max",pair,auc_ensemble_violation,0.8,-0.19665812990765397,0.8,0.6222222222222222,0.65625,0.59375,0.48214285714285715,disc:peak_over_words,"disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",max
"pair:disc:peak_over_words|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",pair,auc_ensemble_violation,0.8,-0.19366784759472536,0.8,0.6222222222222222,0.65625,0.59375,0.48214285714285715,disc:peak_over_words,"disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",mean_mm
"pair:disc:mut_ext_scale_peak_over_words|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|harmonic",pair,auc_critical_miss,0.8,0.04363539052662231,0.6888888888888889,0.8,0.78125,0.53125,0.6607142857142857,disc:mut_ext_scale_peak_over_words,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",harmonic
"pair:disc:diff(words,gain_vs_cross)|disc:spread_diff(crit_w,gain_vs_cross)|product",pair,auc_ensemble_violation,0.8,0.18413657258936325,0.8,0.4666666666666667,0.53125,0.46875,0.35714285714285715,"disc:diff(words,gain_vs_cross)","disc:spread_diff(crit_w,gain_vs_cross)",product
"pair:disc:skew_per_ext|disc:product(n_ext,need_skew)|abs_diff",pair,auc_ensemble_violation,0.8,0.0,0.8,0.5777777777777777,0.46875,0.625,0.17857142857142858,disc:skew_per_ext,"disc:product(n_ext,need_skew)",abs_diff
"pair:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|novel:head_agreement_index|mean_mm",pair,auc_critical_miss,0.8,0.09982262514913313,0.2,0.8,0.625,0.59375,0.6964285714285714,"disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)",novel:head_agreement_index,mean_mm
pair:disc:t3_adqa_minus_clip|novel:visual_lexicon_purity|product,pair,auc_ensemble_violation,0.8,0.4830168535751563,0.8,0.26666666666666666,0.5,0.21875,0.21428571428571427,disc:t3_adqa_minus_clip,novel:visual_lexicon_purity,product
"pair:disc:product(crit_w,extended_seconds_frac)|disc:product(n_ext,need_skew)|harmonic",pair,auc_ensemble_violation,0.8,0.6826895456866239,0.8,0.26666666666666666,0.4375,0.1875,0.05357142857142857,"disc:product(crit_w,extended_seconds_frac)","disc:product(n_ext,need_skew)",harmonic
"pair:disc:mut_ext_scale_peak_over_words|disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|product",pair,auc_critical_miss,0.8,-0.09206680551388692,0.6444444444444445,0.8,0.71875,0.59375,0.7321428571428571,disc:mut_ext_scale_peak_over_words,"disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr",product
pair:disc:peak_over_words|disc:lex_x_vt|harmonic,pair,auc_ensemble_violation,0.8,0.2972399981894421,0.8,0.5555555555555556,0.59375,0.59375,0.39285714285714285,disc:peak_over_words,disc:lex_x_vt,harmonic
"pair:disc:lex_minus_clip|disc:product(n_ext,need_skew)|product",pair,auc_ensemble_violation,0.8,-0.5709337614659872,0.8,0.4888888888888889,0.4375,0.40625,0.13392857142857142,disc:lex_minus_clip,"disc:product(n_ext,need_skew)",product
"pair:disc:std_ratio(crit_w,gain_vs_cross)|disc:diff(clip_mean,words)|harmonic",pair,auc_critical_miss,0.8,-0.05978363994408242,0.6444444444444445,0.8,0.71875,0.59375,0.5535714285714286,"disc:std_ratio(crit_w,gain_vs_cross)","disc:diff(clip_mean,words)",harmonic
"pair:disc:peak_over_words|disc:spread_diff(clip_top3,gain_vs_cross)|harmonic",pair,auc_ensemble_violation,0.8,-0.1333175170753038,0.8,0.7555555555555555,0.75,0.6875,0.6785714285714286,disc:peak_over_words,"disc:spread_diff(clip_top3,gain_vs_cross)",harmonic
"pair:disc:spread_diff(crit_w,gain_vs_cross)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",pair,auc_critical_miss,0.8,0.0,0.6444444444444445,0.8,0.6875,0.65625,0.6071428571428571,"disc:spread_diff(crit_w,gain_vs_cross)","disc:spread_diff(clip_top3,gain_vs_cross)",mean_mm
"pair:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:mut_tier_scale_lex_minus_clip|harmonic",pair,auc_ensemble_violation,0.8,-0.9621232633807635,0.8,0.37777777777777777,0.59375,0.40625,0.35714285714285715,"disc:mut_tier_scale_diff(need_mean,speech_mean)",disc:mut_tier_scale_lex_minus_clip,harmonic
"pair:disc:std_ratio(clip_top3,gain_vs_cross)|disc:spread_over_read(clip_top3)|product",pair,auc_critical_miss,0.8,-0.08189700108678065,0.4222222222222222,0.8,0.46875,0.75,0.7321428571428571,"disc:std_ratio(clip_top3,gain_vs_cross)",disc:spread_over_read(clip_top3),product
"pair:disc:spread_diff(crit_w,gain_vs_cross)|disc:lex_per_need|product",pair,auc_ensemble_violation,0.8,0.19101180176071936,0.8,0.4444444444444444,0.46875,0.5625,0.32142857142857145,"disc:spread_diff(crit_w,gain_vs_cross)",disc:lex_per_need,product
"pair:disc:lex_minus_clip|disc:diff(clip_mean,words)|mean_mm",pair,auc_ensemble_violation,0.8,-0.8469979630917464,0.8,0.4666666666666667,0.46875,0.65625,0.5535714285714286,disc:lex_minus_clip,"disc:diff(clip_mean,words)",mean_mm
"pair:disc:std_ratio(clip_top3,crit_w)|disc:spread_diff(crit_w,gain_vs_cross)|harmonic",pair,auc_critical_miss,0.8,0.0,0.45555555555555555,0.8,0.390625,0.71875,0.625,"disc:std_ratio(clip_top3,crit_w)","disc:spread_diff(crit_w,gain_vs_cross)",harmonic
"pair:disc:std_ratio(clip_top3,gain_vs_cross)|disc:spread_diff(crit_w,gain_vs_cross)|product",pair,auc_critical_miss,0.8,0.0,0.4777777777777778,0.8,0.390625,0.71875,0.6785714285714286,"disc:std_ratio(clip_top3,gain_vs_cross)","disc:spread_diff(crit_w,gain_vs_cross)",product
"pair:disc:peak_over_words|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|abs_diff",pair,auc_ensemble_violation,0.8,-0.20622039327216124,0.8,0.6222222222222222,0.65625,0.59375,0.48214285714285715,disc:peak_over_words,"disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",abs_diff
"pair:disc:product(read_s,extended_seconds_frac)|novel:rank_chaos|mean_mm",pair,auc_ensemble_violation,0.8,0.17573563948410262,0.8,0.7111111111111111,0.59375,0.5,0.21428571428571427,"disc:product(read_s,extended_seconds_frac)",novel:rank_chaos,mean_mm
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:lex_minus_clip|mean_mm",pair,auc_ensemble_violation,0.8,-0.5953540954043263,0.8,0.8,0.5625,0.75,0.26785714285714285,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",disc:lex_minus_clip,mean_mm
"pair:disc:ratio(adqa_v4_score,vt_consistency)|novel:research_audit_index|product",pair,auc_ensemble_violation,0.8,0.4513640483652548,0.8,0.13333333333333333,0.46875,0.09375,0.5,"disc:ratio(adqa_v4_score,vt_consistency)",novel:research_audit_index,product
pair:adqa_v4_score|novel:inversion_mass_adqa|mean_mm,pair,auc_ensemble_violation,0.8,0.5696556825117838,0.8,0.011111111111111112,0.46875,0.1875,0.23214285714285715,adqa_v4_score,novel:inversion_mass_adqa,mean_mm
"pair:disc:ratio(adqa_v4_score,vt_consistency)|disc:spread_diff(clip_top3,gain_vs_cross)|harmonic",pair,auc_ensemble_violation,0.8,0.4006008576150872,0.8,0.37777777777777777,0.65625,0.65625,0.5357142857142857,"disc:ratio(adqa_v4_score,vt_consistency)","disc:spread_diff(clip_top3,gain_vs_cross)",harmonic
"pair:disc:mut_ext_scale_peak_over_words|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|mean_mm",pair,auc_critical_miss,0.8,-0.08368363784957268,0.6444444444444445,0.8,0.71875,0.53125,0.6785714285714286,disc:mut_ext_scale_peak_over_words,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",mean_mm
"pair:disc:diff(adqa_v4_score,gain_vs_cross)|disc:std_ratio(clip_top3,gain_vs_cross)|max",pair,auc_critical_miss,0.8,-0.0017957344504778002,0.37777777777777777,0.8,0.4375,0.75,0.6785714285714286,"disc:diff(adqa_v4_score,gain_vs_cross)","disc:std_ratio(clip_top3,gain_vs_cross)",max
pair:disc:cond_ext_crit|disc:need_skew_x_clip|mean_mm,pair,auc_critical_miss,0.8,-0.6946132837215493,0.4,0.8,0.4375,0.625,0.19642857142857142,disc:cond_ext_crit,disc:need_skew_x_clip,mean_mm
"pair:disc:product(need_mean,n_ext)|disc:std_ratio(crit_w,gain_vs_cross)|harmonic",pair,auc_critical_miss,0.8,0.0,0.6444444444444445,0.8,0.71875,0.59375,0.5535714285714286,"disc:product(need_mean,n_ext)","disc:std_ratio(crit_w,gain_vs_cross)",harmonic
"pair:disc:diff(adqa_v4_score,gain_vs_cross)|disc:std_ratio(clip_top3,gain_vs_cross)|mean_mm",pair,auc_critical_miss,0.8,-0.0017957344504778002,0.37777777777777777,0.8,0.4375,0.75,0.6785714285714286,"disc:diff(adqa_v4_score,gain_vs_cross)","disc:std_ratio(clip_top3,gain_vs_cross)",mean_mm
pair:novel:visual_lexicon_purity|novel:rank_chaos|mean_mm,pair,auc_ensemble_violation,0.8,0.21252058610295915,0.8,0.6444444444444445,0.5625,0.65625,0.14285714285714285,novel:visual_lexicon_purity,novel:rank_chaos,mean_mm
pair:disc:peak_over_words|disc:crit_slope|harmonic,pair,auc_ensemble_violation,0.8,0.4379920114527617,0.8,0.6,0.625,0.59375,0.42857142857142855,disc:peak_over_words,disc:crit_slope,harmonic
"pair:disc:diff(need_mean,speech_mean)|disc:product(n_ext,need_skew)|abs_diff",pair,auc_critical_miss,0.8,0.0,0.4444444444444444,0.8,0.5625,0.65625,0.5178571428571429,"disc:diff(need_mean,speech_mean)","disc:product(n_ext,need_skew)",abs_diff
pair:disc:adqa_slope|novel:inversion_mass_adqa|mean_mm,pair,auc_ensemble_violation,0.8,0.6457399409055157,0.8,0.011111111111111112,0.46875,0.1875,0.23214285714285715,disc:adqa_slope,novel:inversion_mass_adqa,mean_mm
pair:disc:peak_over_words|disc:crit_slope|product,pair,auc_ensemble_violation,0.8,0.529089523476683,0.8,0.4,0.5625,0.53125,0.44642857142857145,disc:peak_over_words,disc:crit_slope,product
"pair:disc:lex_x_gain|disc:spread_diff(clip_top3,crit_w)|mean_mm",pair,auc_critical_miss,0.8,0.505434096160637,0.4222222222222222,0.8,0.625,0.71875,0.6785714285714286,disc:lex_x_gain,"disc:spread_diff(clip_top3,crit_w)",mean_mm
"pair:disc:ratio(adqa_v4_score,vt_consistency)|disc:mut_tier_scale_diff(need_mean,speech_mean)|harmonic",pair,auc_ensemble_violation,0.8,0.38027465355410406,0.8,0.4,0.65625,0.71875,0.5535714285714286,"disc:ratio(adqa_v4_score,vt_consistency)","disc:mut_tier_scale_diff(need_mean,speech_mean)",harmonic
"pair:disc:diff(gain_vs_cross,adqa_norm)|disc:tier3_clip_diverge|product",pair,auc_gt_dispute,0.796875,-0.28072296664358126,0.23333333333333334,0.3888888888888889,0.234375,0.796875,0.41964285714285715,"disc:diff(gain_vs_cross,adqa_norm)",disc:tier3_clip_diverge,product
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:sq(need_std)|max",pair,auc_gt_dispute,0.796875,0.35944712495169356,0.5333333333333333,0.4111111111111111,0.4375,0.796875,0.4732142857142857,"disc:product(need_weighted_clip,gain_vs_cross)",disc:sq(need_std),max
"pair:disc:diff(words,adqa_norm)|disc:cond_clip_adqa|harmonic",pair,auc_gt_dispute,0.796875,0.2987249993714434,0.26666666666666666,0.6111111111111112,0.578125,0.796875,0.4642857142857143,"disc:diff(words,adqa_norm)",disc:cond_clip_adqa,harmonic
"pair:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:product(n_ext,need_skew)|max",pair,auc_gt_dispute,0.796875,0.006584359651751935,0.35555555555555557,0.6111111111111112,0.1875,0.796875,0.125,"disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)","disc:product(n_ext,need_skew)",max
pair:adqa_v4_score|disc:tier3_clip_diverge|mean_mm,pair,auc_gt_dispute,0.796875,0.7568321461906039,0.26666666666666666,0.37777777777777777,0.21875,0.796875,0.4017857142857143,adqa_v4_score,disc:tier3_clip_diverge,mean_mm
"pair:disc:diff(gain_vs_cross,adqa_norm)|disc:tier3_clip_diverge|mean_mm",pair,auc_gt_dispute,0.796875,-0.4161165055136188,0.26666666666666666,0.37777777777777777,0.21875,0.796875,0.4107142857142857,"disc:diff(gain_vs_cross,adqa_norm)",disc:tier3_clip_diverge,mean_mm
"pair:disc:gain_x_tier|disc:mut_inv_diff(need_mean,speech_mean)|max",pair,auc_judge_disagree,0.796875,0.6862145311355071,0.4666666666666667,0.37777777777777777,0.796875,0.1875,0.6071428571428571,disc:gain_x_tier,"disc:mut_inv_diff(need_mean,speech_mean)",max
"pair:disc:std_ratio(clip_top3,crit_w)|novel:false_grounding_gap|max",pair,auc_gt_dispute,0.796875,-0.08114568748418381,0.1111111111111111,0.6888888888888889,0.65625,0.796875,0.7589285714285714,"disc:std_ratio(clip_top3,crit_w)",novel:false_grounding_gap,max
"pair:disc:diff(words,adqa_norm)|novel:false_grounding_gap|harmonic",pair,auc_gt_dispute,0.796875,0.2987249993714434,0.26666666666666666,0.6111111111111112,0.578125,0.796875,0.4642857142857143,"disc:diff(words,adqa_norm)",novel:false_grounding_gap,harmonic
pair:adqa_v4_score|disc:tier3_clip_diverge|product,pair,auc_gt_dispute,0.796875,0.5993961443574399,0.2,0.4222222222222222,0.3125,0.796875,0.4732142857142857,adqa_v4_score,disc:tier3_clip_diverge,product
"pair:disc:clip_spread_x_tier|disc:std_ratio(adqa_v4_score,clip_top3)|max",pair,auc_judge_disagree,0.796875,0.30986370502661453,0.43333333333333335,0.17777777777777778,0.796875,0.21875,0.5625,disc:clip_spread_x_tier,"disc:std_ratio(adqa_v4_score,clip_top3)",max
"pair:disc:product(crit_w,extended_seconds_frac)|disc:std_ratio(clip_top3,crit_w)|max",pair,auc_judge_disagree,0.796875,0.47850005216959257,0.5555555555555556,0.5888888888888889,0.796875,0.34375,0.7142857142857143,"disc:product(crit_w,extended_seconds_frac)","disc:std_ratio(clip_top3,crit_w)",max
"pair:disc:ratio(adqa_v4_score,crit_w)|novel:inversion_mass_adqa|abs_diff",pair,auc_gt_dispute,0.796875,0.23454953989887578,0.37777777777777777,0.4888888888888889,0.625,0.796875,0.41964285714285715,"disc:ratio(adqa_v4_score,crit_w)",novel:inversion_mass_adqa,abs_diff
pair:adqa_v4_score|disc:tier3_clip_diverge|harmonic,pair,auc_gt_dispute,0.796875,0.501302197037899,0.15555555555555556,0.4444444444444444,0.3125,0.796875,0.5089285714285714,adqa_v4_score,disc:tier3_clip_diverge,harmonic
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:spread_diff(clip_top3,gain_vs_cross)|max",pair,auc_gt_dispute,0.796875,0.5427417055709117,0.4888888888888889,0.5888888888888889,0.5,0.796875,0.6160714285714286,"disc:product(need_weighted_clip,gain_vs_cross)","disc:spread_diff(clip_top3,gain_vs_cross)",max
"pair:disc:diff(adqa_v4_score,gain_vs_cross)|disc:ratio(gain_vs_cross,need_max)|abs_diff",pair,auc_gt_dispute,0.796875,0.7126833066878712,0.45555555555555555,0.4111111111111111,0.15625,0.796875,0.2857142857142857,"disc:diff(adqa_v4_score,gain_vs_cross)","disc:ratio(gain_vs_cross,need_max)",abs_diff
pair:disc:lex_per_need|novel:false_grounding_gap|max,pair,auc_gt_dispute,0.796875,0.04483246366642753,0.06666666666666667,0.5444444444444444,0.390625,0.796875,0.5714285714285714,disc:lex_per_need,novel:false_grounding_gap,max
"pair:disc:tier3_clip_diverge|disc:product(n_ext,need_skew)|max",pair,auc_gt_dispute,0.796875,0.02184229244729323,0.35555555555555557,0.6111111111111112,0.1875,0.796875,0.125,disc:tier3_clip_diverge,"disc:product(n_ext,need_skew)",max
"pair:disc:std_ratio(clip_top3,gain_vs_cross)|disc:product(n_ext,need_skew)|max",pair,auc_gt_dispute,0.796875,0.0,0.35555555555555557,0.6111111111111112,0.1875,0.796875,0.125,"disc:std_ratio(clip_top3,gain_vs_cross)","disc:product(n_ext,need_skew)",max
"pair:disc:product(n_ext,need_skew)|novel:rank_chaos|max",pair,auc_gt_dispute,0.796875,0.0,0.35555555555555557,0.5888888888888889,0.1875,0.796875,0.125,"disc:product(n_ext,need_skew)",novel:rank_chaos,max
"pair:disc:log1p(need_mean)|disc:std_ratio(adqa_v4_score,clip_top3)|max",pair,auc_judge_disagree,0.796875,0.0,0.5666666666666667,0.4222222222222222,0.796875,0.3125,0.6339285714285714,disc:log1p(need_mean),"disc:std_ratio(adqa_v4_score,clip_top3)",max
pair:disc:tier3_clip_diverge|disc:crit_slope|harmonic,pair,auc_gt_dispute,0.796875,0.725195961040312,0.15555555555555556,0.4666666666666667,0.34375,0.796875,0.5089285714285714,disc:tier3_clip_diverge,disc:crit_slope,harmonic
pair:disc:tier3_clip_diverge|disc:crit_slope|product,pair,auc_gt_dispute,0.796875,0.7903549991371122,0.17777777777777778,0.4222222222222222,0.28125,0.796875,0.4732142857142857,disc:tier3_clip_diverge,disc:crit_slope,product
"pair:disc:product(read_s,extended_seconds_frac)|disc:std_ratio(adqa_v4_score,clip_top3)|max",pair,auc_judge_disagree,0.796875,0.03679980175008508,0.5666666666666667,0.3333333333333333,0.796875,0.1875,0.6160714285714286,"disc:product(read_s,extended_seconds_frac)","disc:std_ratio(adqa_v4_score,clip_top3)",max
"pair:disc:std_ratio(clip_top3,crit_w)|disc:cond_clip_adqa|max",pair,auc_gt_dispute,0.796875,-0.08114568748418381,0.1111111111111111,0.6888888888888889,0.65625,0.796875,0.7589285714285714,"disc:std_ratio(clip_top3,crit_w)",disc:cond_clip_adqa,max
pair:disc:need_skew_x_clip|disc:sq(need_std)|max,pair,auc_gt_dispute,0.796875,0.08996677241027436,0.4222222222222222,0.5,0.4375,0.796875,0.2857142857142857,disc:need_skew_x_clip,disc:sq(need_std),max
"pair:disc:std_ratio(crit_w,gain_vs_cross)|disc:gain_x_tier|abs_diff",pair,auc_gt_dispute,0.796875,0.8262231925925326,0.4222222222222222,0.3888888888888889,0.21875,0.796875,0.375,"disc:std_ratio(crit_w,gain_vs_cross)",disc:gain_x_tier,abs_diff
"pair:disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|disc:product(n_ext,need_skew)|max",pair,auc_gt_dispute,0.796875,0.0,0.35555555555555557,0.6111111111111112,0.1875,0.796875,0.125,"disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr","disc:product(n_ext,need_skew)",max
