name,kind,best_target,best_auc,tier_gt_rho,auc_ensemble_violation,auc_critical_miss,auc_judge_disagree,auc_gt_dispute,auc_low_margin
"triple:disc:diff(clip_norm,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.49194024250141655,0.6444444444444445,0.9111111111111111,0.90625,0.78125,0.6071428571428571
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.06276272838717951,0.35555555555555557,0.9111111111111111,0.46875,0.8125,0.6964285714285714
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|novel:inversion_mass_adqa|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_ensemble_violation,0.9111111111111111,-0.5816153102184285,0.9111111111111111,0.5777777777777777,0.625,0.6875,0.23214285714285715
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.44710972222485973,0.26666666666666666,0.9111111111111111,0.46875,0.875,0.7142857142857143
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.017334467840268628,0.4444444444444444,0.9111111111111111,0.53125,0.75,0.8214285714285714
"triple:disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.20712033382752382,0.5111111111111111,0.9111111111111111,0.65625,0.75,0.8571428571428571
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.04303729946549452,0.4444444444444444,0.9111111111111111,0.5625,0.78125,0.8392857142857143
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.016138987299560446,0.37777777777777777,0.9111111111111111,0.84375,0.90625,0.5357142857142857
"triple:disc:ratio(adqa_v4_score,crit_w)|novel:inversion_mass_adqa|novel:visual_lexicon_purity|mean_mm",triple,auc_ensemble_violation,0.9111111111111111,0.3242897390344685,0.9111111111111111,0.4222222222222222,0.53125,0.46875,0.10714285714285714
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.06276272838717951,0.35555555555555557,0.9111111111111111,0.46875,0.8125,0.6964285714285714
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.03825537730266179,0.35555555555555557,0.9111111111111111,0.46875,0.8125,0.8392857142857143
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.481778657905397,0.5333333333333333,0.9111111111111111,0.78125,0.78125,0.6607142857142857
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_ensemble_violation,0.9111111111111111,0.478797654822068,0.9111111111111111,0.5777777777777777,0.8125,0.625,0.39285714285714285
"triple:disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9111111111111111,0.0,0.37777777777777777,0.9111111111111111,0.53125,0.75,0.8392857142857143
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_low_margin,0.9107142857142857,0.4285797738438829,0.2222222222222222,0.7555555555555555,0.5,0.875,0.9107142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|mean_mm",triple,auc_low_margin,0.9107142857142857,0.08428137811992677,0.3111111111111111,0.7555555555555555,0.5,0.875,0.9107142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|mean_mm",triple,auc_low_margin,0.9107142857142857,0.08009719622744814,0.3111111111111111,0.7555555555555555,0.5,0.875,0.9107142857142857
"triple:disc:spread_x_need(clip_top3)|disc:ratio(adqa_v4_score,crit_w)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_low_margin,0.9107142857142857,0.3506056740369173,0.28888888888888886,0.8,0.53125,0.84375,0.9107142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|mean_mm",triple,auc_low_margin,0.9107142857142857,0.08009719622744814,0.3111111111111111,0.7555555555555555,0.5,0.875,0.9107142857142857
"triple:disc:spread_diff(clip_top3,crit_w)|clip_top3|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.90625,0.3885311757301589,0.4444444444444444,0.8222222222222222,0.90625,0.78125,0.7857142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.90625,0.686814613471356,0.3111111111111111,0.7333333333333333,0.90625,0.84375,0.6428571428571429
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.5929583481912579,0.4444444444444444,0.8222222222222222,0.90625,0.84375,0.375
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,0.0,0.7111111111111111,0.5111111111111111,0.90625,0.625,0.375
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_gt_dispute,0.90625,0.5827967635952384,0.5777777777777777,0.8444444444444444,0.84375,0.90625,0.6785714285714286
"triple:disc:spread_x_need(clip_top3)|disc:diff(need_std,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.587578685758071,0.5555555555555556,0.5333333333333333,0.90625,0.5,0.7857142857142857
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.90625,0.16527784214519572,0.5111111111111111,0.8888888888888888,0.90625,0.8125,0.5357142857142857
"triple:disc:spread_x_need(clip_top3)|disc:diff(clip_norm,speech_mean)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.90625,0.7047357787474728,0.4666666666666667,0.4,0.90625,0.3125,0.8571428571428571
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.90625,0.6969763614513498,0.3111111111111111,0.7333333333333333,0.90625,0.84375,0.6428571428571429
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.4931357230421248,0.4888888888888889,0.8444444444444444,0.90625,0.78125,0.5714285714285714
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_gt_dispute,0.90625,0.49971086601601966,0.4888888888888889,0.7777777777777778,0.84375,0.90625,0.7321428571428571
"triple:disc:spread_x_need(clip_top3)|disc:diff(clip_norm,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.90625,0.5535074903478879,0.5555555555555556,0.5555555555555556,0.90625,0.40625,0.8214285714285714
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|novel:inversion_mass_adqa|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.5068837492602688,0.7333333333333333,0.5333333333333333,0.90625,0.53125,0.375
"triple:disc:spread_diff(clip_top3,crit_w)|disc:diff(clip_norm,speech_mean)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.90625,0.6156724784647133,0.5555555555555556,0.8222222222222222,0.90625,0.75,0.6607142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,-0.42022154479296536,0.8,0.6222222222222222,0.90625,0.5625,0.48214285714285715
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_gt_dispute,0.90625,0.5397594641297438,0.4888888888888889,0.7777777777777778,0.84375,0.90625,0.7321428571428571
"triple:disc:spread_x_need(clip_top3)|disc:diff(adqa_norm,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.90625,0.6162702187350675,0.6222222222222222,0.4888888888888889,0.90625,0.28125,0.8035714285714286
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,-0.5493233084554092,0.4888888888888889,0.7777777777777778,0.90625,0.78125,0.7321428571428571
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.90625,0.3323435903168744,0.4,0.8222222222222222,0.90625,0.78125,0.5357142857142857
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.90625,0.012552545677435903,0.35555555555555557,0.7333333333333333,0.90625,0.78125,0.8035714285714286
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_mean,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,0.04542826054691088,0.4888888888888889,0.7777777777777778,0.90625,0.78125,0.7321428571428571
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_mean,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,0.037657637032307706,0.8,0.6222222222222222,0.90625,0.5625,0.48214285714285715
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,0.90625,0.20713532148984118,0.4,0.8444444444444444,0.90625,0.8125,0.5357142857142857
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,0.014943506758852266,0.6888888888888889,0.6444444444444445,0.90625,0.75,0.3392857142857143
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.90625,0.2086113543535776,0.4666666666666667,0.8,0.90625,0.84375,0.35714285714285715
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.468628371957607,0.4888888888888889,0.8666666666666667,0.90625,0.78125,0.5357142857142857
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,0.012552545677435903,0.3333333333333333,0.8666666666666667,0.90625,0.84375,0.5
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.90625,0.17424409036283744,0.4888888888888889,0.8888888888888888,0.90625,0.8125,0.5178571428571429
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_std,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.6180634395461296,0.5777777777777777,0.7111111111111111,0.90625,0.78125,0.5178571428571429
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,0.0,0.5777777777777777,0.8666666666666667,0.90625,0.71875,0.8392857142857143
"triple:clip_top3|disc:diff(adqa_norm,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.90625,0.71310414253243,0.6444444444444445,0.4222222222222222,0.90625,0.25,0.5714285714285714
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,0.90625,-0.24447577057482306,0.5333333333333333,0.8222222222222222,0.90625,0.71875,0.6785714285714286
"triple:disc:diff(clip_norm,speech_mean)|disc:std_ratio(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.23790062760092806,0.6222222222222222,0.7777777777777778,0.90625,0.78125,0.6607142857142857
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,-0.5672555165660319,0.4666666666666667,0.7333333333333333,0.90625,0.78125,0.7321428571428571
"triple:disc:diff(clip_norm,speech_mean)|novel:visual_lexicon_purity|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,0.4985153854753115,0.6666666666666666,0.8666666666666667,0.90625,0.78125,0.5535714285714286
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|clip_top3|mean_mm",triple,auc_judge_disagree,0.90625,-0.031082494058412707,0.4666666666666667,0.4444444444444444,0.90625,0.375,0.8571428571428571
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|novel:inversion_mass_adqa|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,0.037657637032307706,0.7555555555555555,0.8444444444444444,0.90625,0.71875,0.5357142857142857
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,-0.2516486538190721,0.5333333333333333,0.8222222222222222,0.90625,0.71875,0.6964285714285714
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.7937990790302323,0.6222222222222222,0.8666666666666667,0.90625,0.65625,0.625
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|clip_top3|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,0.90625,-0.04004859811372407,0.5333333333333333,0.8,0.90625,0.6875,0.75
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|clip_top3|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,-0.060969507576117236,0.4444444444444444,0.6888888888888889,0.90625,0.65625,0.7857142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_std,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,0.05319888406151406,0.4222222222222222,0.7777777777777778,0.90625,0.84375,0.75
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_std,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.90625,0.2803401867960685,0.5777777777777777,0.7777777777777778,0.90625,0.75,0.4107142857142857
"triple:disc:diff(clip_norm,speech_mean)|disc:diff(need_std,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,0.3885311757301589,0.8,0.4,0.90625,0.5625,0.5178571428571429
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,0.5768193608916975,0.6222222222222222,0.8444444444444444,0.90625,0.84375,0.6607142857142857
"triple:disc:spread_diff(clip_top3,crit_w)|disc:diff(clip_norm,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.90625,0.3933130978929916,0.4666666666666667,0.7777777777777778,0.90625,0.78125,0.7142857142857143
"triple:disc:diff(clip_norm,speech_mean)|disc:diff(adqa_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,0.31292269930863964,0.6888888888888889,0.4222222222222222,0.90625,0.34375,0.5
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,-0.2815356673367767,0.4222222222222222,0.7333333333333333,0.90625,0.71875,0.6964285714285714
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_gt_dispute,0.90625,0.5397594641297438,0.4888888888888889,0.8444444444444444,0.84375,0.90625,0.7142857142857143
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.8159154690333337,0.6222222222222222,0.8444444444444444,0.90625,0.625,0.625
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:inversion_mass_adqa|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.90625,-0.26959169852356457,0.8666666666666667,0.4666666666666667,0.90625,0.28125,0.44642857142857145
"triple:disc:diff(clip_norm,speech_mean)|disc:diff(adqa_norm,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,0.61027918079529,0.8222222222222222,0.24444444444444444,0.90625,0.28125,0.5
"triple:disc:diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,0.09563844325665449,0.8,0.6222222222222222,0.90625,0.59375,0.48214285714285715
"triple:disc:diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,0.06694691027965814,0.4666666666666667,0.7333333333333333,0.90625,0.78125,0.7321428571428571
"triple:disc:diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.90625,-0.6431685309010015,0.6,0.7555555555555555,0.90625,0.75,0.5535714285714286
"triple:disc:diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,0.012552545677435903,0.8,0.6,0.90625,0.5625,0.48214285714285715
"triple:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,-0.4650419303354824,0.8,0.6,0.90625,0.5625,0.48214285714285715
"triple:disc:diff(adqa_norm,speech_mean)|disc:diff(need_std,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,0.40143745763684124,0.8222222222222222,0.24444444444444444,0.90625,0.28125,0.5357142857142857
"triple:disc:diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|clip_top3|mean_mm",triple,auc_judge_disagree,0.90625,0.41662496843680114,0.4666666666666667,0.4444444444444444,0.90625,0.375,0.8571428571428571
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.90625,-0.4650531463000384,0.8,0.6,0.90625,0.5625,0.48214285714285715
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_x_need(clip_top3)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.90625,0.012552545677435903,0.35555555555555557,0.7333333333333333,0.90625,0.78125,0.8035714285714286
"triple:disc:spread_diff(clip_top3,gain_vs_cross)|novel:inversion_mass_adqa|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.90625,0.0,0.7555555555555555,0.8666666666666667,0.90625,0.65625,0.5714285714285714
