video_id,category,tier,gt,description,model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
AEkLDauJVi0_000069_000079,Food & Cooking,tier2_vatex_long,2,Someone is sitting on a bench putting a black substance that looks like mud from a mug onto a roll.,claude-haiku-4-5-20251001,C,0,0.5,partial,black substance...onto a roll,Names dark filling and bread but not eating action.
AEkLDauJVi0_000069_000079,Food & Cooking,tier2_vatex_long,2,Someone is sitting on a bench putting a black substance that looks like mud from a mug onto a roll.,claude-haiku-4-5-20251001,C,1,1.0,yes,black substance...from a mug,Directly identifies dark substance in cup/mug.
AEkLDauJVi0_000069_000079,Food & Cooking,tier2_vatex_long,2,Someone is sitting on a bench putting a black substance that looks like mud from a mug onto a roll.,claude-haiku-4-5-20251001,C,2,1.0,yes,sitting on a bench,Explicitly states bench seating location.
AEkLDauJVi0_000069_000079,Food & Cooking,tier2_vatex_long,2,Someone is sitting on a bench putting a black substance that looks like mud from a mug onto a roll.,claude-haiku-4-5-20251001,C,3,0.0,no,,No clothing description provided.
AEkLDauJVi0_000069_000079,Food & Cooking,tier2_vatex_long,2,Someone is sitting on a bench putting a black substance that looks like mud from a mug onto a roll.,claude-haiku-4-5-20251001,C,4,0.5,partial,black substance,Names dark filling but not stretching or stringy action.
AEkLDauJVi0_000069_000079,Food & Cooking,tier3_va11y,3,"A child in a yellow shirt sits on a wooden bench, holding a bread roll. Using a spoon, they fill the roll with a dark, thick substance from a nearby mug. The child carefully spreads the filling, resembling Nutella, into the center of the roll. The setting appears to be outdoors, adding a playful element to the scene.",claude-haiku-4-5-20251001,D,0,1.0,yes,"holding a bread roll...dark, thick substance",Directly states bread and dark filling being consumed.
AEkLDauJVi0_000069_000079,Food & Cooking,tier3_va11y,3,"A child in a yellow shirt sits on a wooden bench, holding a bread roll. Using a spoon, they fill the roll with a dark, thick substance from a nearby mug. The child carefully spreads the filling, resembling Nutella, into the center of the roll. The setting appears to be outdoors, adding a playful element to the scene.",claude-haiku-4-5-20251001,D,1,1.0,yes,"dark, thick substance from a nearby mug",Explicitly identifies dark substance in mug.
AEkLDauJVi0_000069_000079,Food & Cooking,tier3_va11y,3,"A child in a yellow shirt sits on a wooden bench, holding a bread roll. Using a spoon, they fill the roll with a dark, thick substance from a nearby mug. The child carefully spreads the filling, resembling Nutella, into the center of the roll. The setting appears to be outdoors, adding a playful element to the scene.",claude-haiku-4-5-20251001,D,2,1.0,yes,sits on a wooden bench,Directly states wooden bench seating.
AEkLDauJVi0_000069_000079,Food & Cooking,tier3_va11y,3,"A child in a yellow shirt sits on a wooden bench, holding a bread roll. Using a spoon, they fill the roll with a dark, thick substance from a nearby mug. The child carefully spreads the filling, resembling Nutella, into the center of the roll. The setting appears to be outdoors, adding a playful element to the scene.",claude-haiku-4-5-20251001,D,3,1.0,yes,child in a yellow shirt,Explicitly identifies yellow upper body garment.
AEkLDauJVi0_000069_000079,Food & Cooking,tier3_va11y,3,"A child in a yellow shirt sits on a wooden bench, holding a bread roll. Using a spoon, they fill the roll with a dark, thick substance from a nearby mug. The child carefully spreads the filling, resembling Nutella, into the center of the roll. The setting appears to be outdoors, adding a playful element to the scene.",claude-haiku-4-5-20251001,D,4,0.5,partial,"dark, thick substance...spreads the filling",Names dark filling and spreading but not stretching/stringy action.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier2_vatex_long,2,A seated infant plays with assorted pieces of paper in front of her and pulls some apart.,claude-haiku-4-5-20251001,A,0,0.5,partial,A seated infant plays,"Names infant and seated position, but omits pink outfit detail."
gFBO3zrod9Y_000005_000015,People & Vlogs,tier2_vatex_long,2,A seated infant plays with assorted pieces of paper in front of her and pulls some apart.,claude-haiku-4-5-20251001,A,1,1.0,yes,plays with assorted pieces of paper in front of her and pulls some apart,Clearly describes manipulation of objects on floor.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier2_vatex_long,2,A seated infant plays with assorted pieces of paper in front of her and pulls some apart.,claude-haiku-4-5-20251001,A,2,0.0,no,,"No mention of setting, location, or background equipment."
gFBO3zrod9Y_000005_000015,People & Vlogs,tier2_vatex_long,2,A seated infant plays with assorted pieces of paper in front of her and pulls some apart.,claude-haiku-4-5-20251001,A,3,0.0,no,,No description of colorful objects or background structures.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier2_vatex_long,2,A seated infant plays with assorted pieces of paper in front of her and pulls some apart.,claude-haiku-4-5-20251001,A,4,0.0,no,,No clothing details provided.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier1_vatex_short,1,a baby girl in pink onesie is ripping paper on the floor.,claude-haiku-4-5-20251001,B,0,1.0,yes,a baby girl in pink onesie,Directly states baby and pink outfit.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier1_vatex_short,1,a baby girl in pink onesie is ripping paper on the floor.,claude-haiku-4-5-20251001,B,1,1.0,yes,is ripping paper on the floor,Clearly describes action and floor location.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier1_vatex_short,1,a baby girl in pink onesie is ripping paper on the floor.,claude-haiku-4-5-20251001,B,2,0.5,partial,on the floor,Mentions floor but no indoor setting or background equipment details.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier1_vatex_short,1,a baby girl in pink onesie is ripping paper on the floor.,claude-haiku-4-5-20251001,B,3,0.0,no,,No mention of colorful objects or background structures.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier1_vatex_short,1,a baby girl in pink onesie is ripping paper on the floor.,claude-haiku-4-5-20251001,B,4,0.5,partial,in pink onesie,Names pink clothing but lacks detail on sleeves and patterned pants.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier3_va11y,3,"A baby in a pink onesie sits on a carpeted floor, surrounded by colorful toys. She is focused on tearing apart a piece of tissue paper, her small hands working diligently. The room is softly lit, creating a cozy atmosphere as she continues to play with the paper, scattering bits around her.",claude-haiku-4-5-20251001,C,0,1.0,yes,A baby in a pink onesie sits on a carpeted floor,"Directly states baby, pink outfit, and seated position."
gFBO3zrod9Y_000005_000015,People & Vlogs,tier3_va11y,3,"A baby in a pink onesie sits on a carpeted floor, surrounded by colorful toys. She is focused on tearing apart a piece of tissue paper, her small hands working diligently. The room is softly lit, creating a cozy atmosphere as she continues to play with the paper, scattering bits around her.",claude-haiku-4-5-20251001,C,1,1.0,yes,"tearing apart a piece of tissue paper, her small hands working diligently",Clearly describes manipulation of objects with hands engaged.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier3_va11y,3,"A baby in a pink onesie sits on a carpeted floor, surrounded by colorful toys. She is focused on tearing apart a piece of tissue paper, her small hands working diligently. The room is softly lit, creating a cozy atmosphere as she continues to play with the paper, scattering bits around her.",claude-haiku-4-5-20251001,C,2,1.0,yes,"sits on a carpeted floor, surrounded by colorful toys. The room is softly lit","Describes carpet, indoor environment, and colorful play equipment."
gFBO3zrod9Y_000005_000015,People & Vlogs,tier3_va11y,3,"A baby in a pink onesie sits on a carpeted floor, surrounded by colorful toys. She is focused on tearing apart a piece of tissue paper, her small hands working diligently. The room is softly lit, creating a cozy atmosphere as she continues to play with the paper, scattering bits around her.",claude-haiku-4-5-20251001,C,3,0.5,partial,surrounded by colorful toys,Names colorful objects but lacks specific color details or structure types.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier3_va11y,3,"A baby in a pink onesie sits on a carpeted floor, surrounded by colorful toys. She is focused on tearing apart a piece of tissue paper, her small hands working diligently. The room is softly lit, creating a cozy atmosphere as she continues to play with the paper, scattering bits around her.",claude-haiku-4-5-20251001,C,4,0.5,partial,in a pink onesie,Names pink clothing but omits long sleeves and patterned pants details.
gFBO3zrod9Y_000005_000015,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,0,0.0,no,a skier navigates a snowy hill,"Describes skier, not baby. Contradicts answer key entirely."
gFBO3zrod9Y_000005_000015,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,1,0.0,no,"a skier navigates a snowy hill, weaving between flexible poles","Describes skiing, not baby playing with objects."
gFBO3zrod9Y_000005_000015,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,2,0.0,no,a snowy hill,"Describes outdoor skiing, not indoor carpeted floor."
gFBO3zrod9Y_000005_000015,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,3,0.0,no,flexible poles,"Describes slalom poles, not colorful play equipment."
gFBO3zrod9Y_000005_000015,People & Vlogs,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,4,0.0,no,,"No clothing description; describes skier, not baby."
1kLhK8KfIEw_000020_000030,How-to & Instructional,tier1_vatex_short,1,A man is using a leaf blower to clear away the leaves.,claude-haiku-4-5-20251001,A,0,0.0,no,A man is using a leaf blower to clear away the leaves.,"Describes leaf blowing, not walking across parking lot toward vehicle."
1kLhK8KfIEw_000020_000030,How-to & Instructional,tier1_vatex_short,1,A man is using a leaf blower to clear away the leaves.,claude-haiku-4-5-20251001,A,1,0.0,no,,"No mention of parking lot, buildings, or location type."
